,Team,Elo
155,"Scrafty_Dragon Dance, Talonflame_Bulky Swords Dance, Landorus-Therian_Defensive, Amoonguss_Pivot, Ferrothorn_Utility, Manectric-Mega_Special Attacker",904.0247771170117
156,"Cresselia_Defensive, Scrafty_Dragon Dance, Landorus-Therian_Double Dance, Talonflame_Revenge Killer, Thundurus_Mixed Attacker, Amoonguss_Pivot",967.8453392857624
157,"Talonflame_Offensive Swords Dance, Scrafty_Dragon Dance, Whimsicott_Choice Specs, Landorus-Therian_Offensive, Sceptile-Mega_All-out Attacker, Amoonguss_Pivot",853.1639071553783
158,"Zapdos_Specially Defensive, Talonflame_Specially Defensive, Landorus-Therian_Offensive, Smeargle_Suicide Lead, Thundurus_Nasty Plot, Bronzong_Special Tank",1109.9101834837393
159,"Bronzong_Tank, Amoonguss_Pivot, Zapdos_Specially Defensive, Scrafty_Dragon Dance, Thundurus_Mixed Attacker, Weavile_All-out Attacker",874.4143619011711
160,"Landorus-Therian_Defensive, Cresselia_Calm Mind, Ferrothorn_Utility, Amoonguss_Pivot, Arcanine_Defensive, Klefki_Support",1248.0439213331226
161,"Ferrothorn_Utility, Amoonguss_Pivot, Scrafty_Dragon Dance, Smeargle_Lead, Sceptile-Mega_All-Out Offensive, Arcanine_Offensive",968.2471111175618
162,"Talonflame_Offensive Swords Dance, Thundurus_Thunder Wave + 3 Attacks, Butterfree_Quiver Dance, Arcanine_Offensive, Scrafty_Dragon Dance, Amoonguss_Pivot",948.1822515747253
163,"Raichu_Nasty Plot, Arcanine_Offensive, Talonflame_Revenge Killer, Ferrothorn_Utility, Smeargle_Lead, Cresselia_Defensive",929.4815623685028
164,"Thundurus_Thunder Wave + 3 Attacks, Smeargle_Lead, Ferrothorn_Utility, Scrafty_Dragon Dance, Manectric-Mega_Special Attacker, Amoonguss_Pivot",1003.8447517198424
165,"Ferrothorn_Utility, Amoonguss_Pivot, Bronzong_Offensive Trick Room, Talonflame_Specially Defensive, Scrafty_Dragon Dance, Arcanine_Defensive",891.3404844073126
166,"Talonflame_Specially Defensive, Ferrothorn_Utility, Scrafty_Dragon Dance, Weavile_All-out Attacker, Smeargle_Suicide Lead, Arcanine_Defensive",1023.515703100115
167,"Ferrothorn_Utility, Talonflame_Revenge Killer, Bronzong_Offensive Trick Room, Smeargle_Suicide Lead, Amoonguss_Pivot, Arcanine_Offensive",877.3218974226157
168,"Scrafty_Dragon Dance, Arcanine_Offensive, Talonflame_Specially Defensive, Cresselia_Calm Mind, Ferrothorn_Utility, Zapdos_Specially Defensive",1030.8707397020044
169,"Talonflame_Specially Defensive, Bronzong_Trick Room Support, Smeargle_Suicide Lead, Amoonguss_Pivot, Cresselia_Calm Mind, Scrafty_Dragon Dance",781.6542553125598
170,"Manectric_Special Attacker, Smeargle_Suicide Lead, Bronzong_Special Tank, Talonflame_Offensive Swords Dance, Scrafty_Dragon Dance, Ferrothorn_Utility",1096.117563549283
171,"Bronzong_Trick Room Support, Arcanine_Defensive, Amoonguss_Pivot, Landorus-Therian_Double Dance, Ferrothorn_Utility, Smeargle_Suicide Lead",1195.9377734680038
172,"Arcanine_Defensive, Scrafty_Dragon Dance, Ferrothorn_Utility, Weavile_All-out Attacker, Klefki_Support, Cresselia_Calm Mind",1048.381709620831
173,"Thundurus_Nasty Plot, Smeargle_Lead, Talonflame_Specially Defensive, Scrafty_Dragon Dance, Amoonguss_Pivot, Arcanine_Offensive",845.7309098017934
174,"Jumpluff_Swords Dance, Amoonguss_Pivot, Manectric-Mega_Special Attacker, Ferrothorn_Utility, Talonflame_Revenge Killer, Arcanine_Defensive",1078.554329444808
175,"Arcanine_Offensive, Ferrothorn_Utility, Smeargle_Lead, Amoonguss_Pivot, Zapdos_Specially Defensive, Scrafty_Dragon Dance",1033.9590454515226
176,"Thundurus_Nasty Plot, Arcanine_Offensive, Ferrothorn_Utility, Amoonguss_Pivot, Smeargle_Lead, Scrafty_Dragon Dance",840.4813159588717
177,"Bronzong_Defensive, Jumpluff_Offensive Utility, Thundurus_Nasty Plot, Amoonguss_Pivot, Smeargle_Suicide Lead, Talonflame_Revenge Killer",1212.839450209338
178,"Talonflame_Offensive Swords Dance, Weavile_All-out Attacker, Bronzong_Offensive Trick Room, Smeargle_Lead, Landorus-Therian_Double Dance, Amoonguss_Pivot",867.8562703032079
179,"Smeargle_Suicide Lead, Arcanine_Offensive, Bronzong_Tank, Amoonguss_Pivot, Cresselia_Defensive, Weavile_All-out Attacker",1161.4869261117558
180,"Amoonguss_Pivot, Talonflame_Offensive Swords Dance, Smeargle_Suicide Lead, Ferrothorn_Utility, Scrafty_Dragon Dance, Bronzong_Special Tank",958.7226019892174
181,"Arcanine_Offensive, Smeargle_Suicide Lead, Scrafty_Dragon Dance, Manectric_Special Attacker, Weavile_All-out Attacker, Talonflame_Revenge Killer",1113.5210904284565
182,"Zapdos_Specially Defensive, Amoonguss_Pivot, Cresselia_Defensive, Arcanine_Offensive, Jumpluff_Swords Dance, Bronzong_Offensive Trick Room",881.6033624432905
183,"Whimsicott_Choice Specs, Talonflame_Specially Defensive, Scrafty_Dragon Dance, Amoonguss_Pivot, Bronzong_Trick Room Support, Ferrothorn_Utility",1020.0312880945385
184,"Amoonguss_Pivot, Cresselia_Support, Porygon2_Defensive, Bronzong_Special Tank, Talonflame_Specially Defensive, Arcanine_Defensive",1099.6497185051296
185,"Scrafty_Dragon Dance, Raichu_Nasty Plot, Ferrothorn_Utility, Smeargle_Suicide Lead, Arcanine_Offensive, Talonflame_Specially Defensive",1067.4319774994624
186,"Raichu_All-out Attacker, Smeargle_Lead, Porygon2_Offensive, Amoonguss_Pivot, Arcanine_Defensive, Bronzong_Offensive Trick Room",1049.1558809353078
187,"Arcanine_Defensive, Talonflame_Revenge Killer, Smeargle_Suicide Lead, Scrafty_Dragon Dance, Bronzong_Defensive, Amoonguss_Pivot",896.7811288309822
188,"Talonflame_Revenge Killer, Arcanine_Offensive, Scrafty_Dragon Dance, Ferrothorn_Utility, Clefairy_Calm Mind, Smeargle_Lead",843.5516219444987
189,"Ferrothorn_Utility, Amoonguss_Pivot, Smeargle_Suicide Lead, Arcanine_Offensive, Cresselia_Defensive, Scrafty_Dragon Dance",807.8890063453144
190,"Smeargle_Suicide Lead, Arcanine_Offensive, Talonflame_Revenge Killer, Landorus-Therian_Defensive, Bronzong_Trick Room Support, Amoonguss_Pivot",787.5779296370781
191,"Ferrothorn_Utility, Manectric-Mega_Special Attacker, Amoonguss_Pivot, Arcanine_Defensive, Thundurus_Mixed Attacker, Hitmontop_Defensive Rapid Spin",1049.0947626960942
192,"Amoonguss_Pivot, Thundurus_Mixed Attacker, Talonflame_Bulky Swords Dance, Manectric_Special Attacker, Arcanine_Offensive, Smeargle_Suicide Lead",1029.6638034183723
193,"Scrafty_Dragon Dance, Amoonguss_Pivot, Ferrothorn_Utility, Arcanine_Offensive, Talonflame_Revenge Killer, Thundurus_Thunder Wave + 3 Attacks",1047.1009345483842
194,"Klefki_Spikes, Raichu_Nasty Plot, Landorus-Therian_Choice Scarf, Talonflame_Revenge Killer, Bronzong_Defensive, Scrafty_Dragon Dance",995.5311856360705
195,"Bronzong_Special Tank, Landorus-Therian_Offensive, Smeargle_Suicide Lead, Thundurus_Nasty Plot, Zapdos_Specially Defensive, Talonflame_Offensive Swords Dance",933.3366648399801
196,"Talonflame_Bulky Swords Dance, Porygon2_Offensive, Arcanine_Defensive, Amoonguss_Pivot, Thundurus_Mixed Attacker, Manectric_Special Attacker",849.5226166522501
197,"Weavile_All-out Attacker, Scrafty_Dragon Dance, Arcanine_Defensive, Landorus-Therian_Double Dance, Talonflame_Specially Defensive, Manectric_Special Attacker",987.7140040189233
198,"Amoonguss_Pivot, Smeargle_Suicide Lead, Bronzong_Special Tank, Whimsicott_Pivot, Thundurus_Mixed Attacker, Hitmontop_Defensive Rapid Spin",1091.6397385751209
199,"Ferrothorn_Utility, Manectric_Special Attacker, Amoonguss_Pivot, Bronzong_Offensive Trick Room, Arcanine_Offensive, Hitmontop_Defensive Rapid Spin",989.3740060766826
200,"Hitmontop_Defensive Rapid Spin, Landorus-Therian_Double Dance, Bronzong_Offensive Trick Room, Smeargle_Suicide Lead, Manectric-Mega_Special Attacker, Ferrothorn_Utility",862.2577308019785
201,"Arcanine_Defensive, Lickilicky_Swords Dance, Hitmontop_Defensive Rapid Spin, Talonflame_Offensive Swords Dance, Manectric-Mega_Special Attacker, Smeargle_Lead",1040.5749096218533
202,"Zapdos_Physically Defensive, Bronzong_Tank, Talonflame_Revenge Killer, Amoonguss_Pivot, Smeargle_Suicide Lead, Arcanine_Defensive",1261.080304596605
203,"Ferrothorn_Utility, Weavile_All-out Attacker, Scrafty_Dragon Dance, Crobat_Support, Smeargle_Suicide Lead, Manectric_Special Attacker",759.0607313669709
204,"Scrafty_Dragon Dance, Bronzong_Offensive Trick Room, Arcanine_Offensive, Smeargle_Lead, Manectric_Special Attacker, Weavile_All-out Attacker",901.0640410785967
205,"Crobat_BRAVE BAT (Choice Band), Smeargle_Suicide Lead, Scrafty_Dragon Dance, Cresselia_Defensive, Thundurus_Nasty Plot, Ferrothorn_Utility",835.5133590966121
206,"Smeargle_Lead, Arcanine_Defensive, Scrafty_Dragon Dance, Amoonguss_Pivot, Crawdaunt_Choice Band, Cresselia_Calm Mind",940.5760050427609
207,"Landorus-Therian_Defensive, Arcanine_Defensive, Ferrothorn_Utility, Amoonguss_Pivot, Zapdos_Specially Defensive, Crobat_BRAVE BAT (Choice Band)",923.5892136708675
208,"Arcanine_Defensive, Bronzong_Offensive Trick Room, Kangaskhan_Offensive, Ferrothorn_Utility, Manectric_Special Attacker, Amoonguss_Pivot",839.5209392060216
209,"Cresselia_Trick Room, Scrafty_Dragon Dance, Landorus-Therian_Offensive, Arcanine_Offensive, Ferrothorn_Utility, Smeargle_Suicide Lead",844.558327009048
210,"Manectric_Special Attacker, Scrafty_Dragon Dance, Talonflame_Bulky Swords Dance, Arcanine_Offensive, Cresselia_Support, Smeargle_Suicide Lead",1051.2956782332535
211,"Porygon2_Offensive, Talonflame_Bulky Swords Dance, Bronzong_Defensive, Zapdos_Specially Defensive, Smeargle_Suicide Lead, Ferrothorn_Utility",962.6234058158716
212,"Talonflame_Revenge Killer, Cresselia_Support, Amoonguss_Pivot, Landorus-Therian_Defensive, Magnezone_Magnet Rise, Scrafty_Dragon Dance",987.0634413604678
213,"Ferrothorn_Utility, Scrafty_Dragon Dance, Arcanine_Defensive, Crobat_Support, Cresselia_Calm Mind, Smeargle_Suicide Lead",1063.6152496094878
214,"Scrafty_Dragon Dance, Arcanine_Offensive, Talonflame_Offensive Swords Dance, Amoonguss_Pivot, Weavile_All-out Attacker, Cresselia_Defensive",942.5067759429838
215,"Scrafty_Dragon Dance, Manectric_Special Attacker, Talonflame_Bulky Swords Dance, Weavile_All-out Attacker, Amoonguss_Pivot, Bronzong_Special Tank",956.9818167069513
216,"Smeargle_Lead, Arcanine_Offensive, Crobat_Support, Scrafty_Dragon Dance, Zapdos_Specially Defensive, Bronzong_Special Tank",833.881247179291
217,"Scrafty_Dragon Dance, Amoonguss_Pivot, Smeargle_Suicide Lead, Bronzong_Tank, Cresselia_Trick Room, Ferrothorn_Utility",925.4275109267361
218,"Arcanine_Offensive, Talonflame_Offensive Swords Dance, Smeargle_Lead, Bronzong_Tank, Scrafty_Dragon Dance, Amoonguss_Pivot",1310.2478961266845
219,"Cresselia_Trick Room, Scrafty_Dragon Dance, Smeargle_Suicide Lead, Arcanine_Offensive, Bronzong_Tank, Ferrothorn_Utility",1126.0208648744513
220,"Ferrothorn_Utility, Amoonguss_Pivot, Bronzong_Defensive, Talonflame_Revenge Killer, Cresselia_Calm Mind, Smeargle_Suicide Lead",1110.7661677215701
221,"Talonflame_Bulky Swords Dance, Landorus-Therian_Defensive, Amoonguss_Pivot, Bronzong_Trick Room Support, Arcanine_Offensive, Zapdos_Physically Defensive",981.109670773286
222,"Manectric-Mega_Special Attacker, Scrafty_Dragon Dance, Landorus-Therian_Defensive, Bronzong_Special Tank, Arcanine_Offensive, Crobat_Support",1061.7273829961766
223,"Ferrothorn_Utility, Scrafty_Dragon Dance, Amoonguss_Pivot, Smeargle_Suicide Lead, Bronzong_Special Tank, Arcanine_Defensive",1070.8534591354048
224,"Mantyke_RestTalk, Porygon2_Offensive, Smeargle_Lead, Ferrothorn_Utility, Manectric_Special Attacker, Crobat_Support",1084.1290843515485
225,"Cresselia_Support, Magnezone_Choice Scarf, Thundurus_Mixed Attacker, Jumpluff_Offensive Utility, Amoonguss_Pivot, Scrafty_Dragon Dance",1000.6145845879382
226,"Thundurus_Thunder Wave + 3 Attacks, Ferrothorn_Utility, Crobat_Support, Arcanine_Offensive, Landorus-Therian_Double Dance, Manectric-Mega_Special Attacker",1173.0774427804315
227,"Ferrothorn_Utility, Amoonguss_Pivot, Arcanine_Offensive, Cresselia_Support, Thundurus_Thunder Wave + 3 Attacks, Scrafty_Dragon Dance",989.0124258401634
228,"Amoonguss_Pivot, Arcanine_Offensive, Bronzong_Defensive, Weavile_All-out Attacker, Porygon2_Offensive, Ferrothorn_Utility",1210.0270626615086
229,"Manectric_Special Attacker, Smeargle_Lead, Arcanine_Defensive, Ferrothorn_Utility, Porygon2_Defensive, Amoonguss_Pivot",921.1119235741837
230,"Amoonguss_Pivot, Jumpluff_Offensive Utility, Arcanine_Offensive, Bronzong_Offensive Trick Room, Manectric_Special Attacker, Scrafty_Dragon Dance",1046.1062629270102
231,"Cresselia_Support, Arcanine_Defensive, Landorus-Therian_Choice Scarf, Bronzong_Tank, Manectric-Mega_Special Attacker, Liepard_Offensive Pivot",1054.5046334403542
232,"Scrafty_Dragon Dance, Smeargle_Lead, Ferrothorn_Utility, Amoonguss_Pivot, Cresselia_Trick Room, Arcanine_Defensive",922.9380106621844
233,"Talonflame_Bulky Swords Dance, Crobat_Support, Bronzong_Offensive Trick Room, Scrafty_Dragon Dance, Arcanine_Defensive, Ferrothorn_Utility",879.7099621044325
234,"Ferrothorn_Utility, Cresselia_Defensive, Talonflame_Revenge Killer, Weavile_All-out Attacker, Bronzong_Trick Room Support, Smeargle_Lead",1237.7212750171748
235,"Ferrothorn_Utility, Scrafty_Dragon Dance, Regigigas_Tank, Arcanine_Offensive, Klefki_Support, Amoonguss_Pivot",1148.4172117100857
236,"Cresselia_Support, Scrafty_Dragon Dance, Arcanine_Offensive, Talonflame_Specially Defensive, Bronzong_Special Tank, Ferrothorn_Utility",966.4240543178084
237,"Whimsicott_Applaud & Attack (Offensive), Weavile_All-out Attacker, Talonflame_Revenge Killer, Thundurus_Nasty Plot, Smeargle_Suicide Lead, Arcanine_Offensive",1032.9666154353552
238,"Scrafty_Dragon Dance, Talonflame_Offensive Swords Dance, Amoonguss_Pivot, Cresselia_Defensive, Thundurus_Thunder Wave + 3 Attacks, Bronzong_Trick Room Support",872.6550541727805
239,"Scrafty_Dragon Dance, Cresselia_Calm Mind, Smeargle_Suicide Lead, Thundurus_Nasty Plot, Arcanine_Defensive, Manectric-Mega_Special Attacker",1003.8135726367799
240,"Scrafty_Dragon Dance, Cresselia_Defensive, Landorus-Therian_Offensive, Arcanine_Offensive, Thundurus_Nasty Plot, Ferrothorn_Utility",1131.658410736173
241,"Bronzong_Tank, Talonflame_Revenge Killer, Smeargle_Lead, Ferrothorn_Utility, Scrafty_Dragon Dance, Cresselia_Defensive",1049.8929412318462
242,"Scrafty_Dragon Dance, Crobat_Support, Thundurus_Thunder Wave + 3 Attacks, Amoonguss_Pivot, Porygon2_Defensive, Talonflame_Offensive Swords Dance",1053.9150964675832
243,"Jumpluff_Offensive Utility, Amoonguss_Pivot, Landorus-Therian_Double Dance, Weavile_All-out Attacker, Bronzong_Defensive, Talonflame_Specially Defensive",1098.4643123732847
244,"Manectric_Special Attacker, Smeargle_Lead, Arcanine_Defensive, Weavile_All-out Attacker, Bronzong_Trick Room Support, Scrafty_Dragon Dance",974.6123538559609
245,"Amoonguss_Pivot, Smeargle_Lead, Weavile_All-out Attacker, Talonflame_Revenge Killer, Landorus-Therian_Choice Scarf, Bronzong_Tank",1005.499981267479
246,"Zapdos_Physically Defensive, Amoonguss_Pivot, Cresselia_Defensive, Liepard_Weather Support, Ferrothorn_Utility, Manectric_Special Attacker",1036.801256978821
247,"Amoonguss_Pivot, Ferrothorn_Utility, Landorus-Therian_Choice Scarf, Smeargle_Lead, Talonflame_Offensive Swords Dance, Scrafty_Dragon Dance",1185.6761698162488
248,"Arcanine_Offensive, Porygon2_Defensive, Ferrothorn_Utility, Talonflame_Revenge Killer, Smeargle_Lead, Manectric_Special Attacker",900.1328258416393
249,"Landorus-Therian_Double Dance, Arcanine_Defensive, Cresselia_Trick Room, Ferrothorn_Utility, Amoonguss_Pivot, Scrafty_Dragon Dance",916.5967425398868
250,"Thundurus_Mixed Attacker, Ferrothorn_Utility, Talonflame_Specially Defensive, Scrafty_Dragon Dance, Crobat_BRAVE BAT (Choice Band), Arcanine_Defensive",966.4774716625197
251,"Talonflame_Specially Defensive, Arcanine_Defensive, Ferrothorn_Utility, Cresselia_Support, Amoonguss_Pivot, Smeargle_Suicide Lead",272.68581090085763
252,"Arcanine_Offensive, Amoonguss_Pivot, Landorus-Therian_Double Dance, Bronzong_Trick Room Support, Manectric_Special Attacker, Ferrothorn_Utility",951.8736484333303
253,"Bronzong_Trick Room Support, Scrafty_Dragon Dance, Smeargle_Lead, Talonflame_Specially Defensive, Amoonguss_Pivot, Arcanine_Defensive",723.571005064365
254,"Smeargle_Lead, Porygon2_Defensive, Amoonguss_Pivot, Thundurus_Nasty Plot, Cresselia_Calm Mind, Whimsicott_Choice Specs",919.5097932856404
255,"Arcanine_Defensive, Smeargle_Suicide Lead, Cresselia_Calm Mind, Landorus-Therian_Double Dance, Talonflame_Bulky Swords Dance, Amoonguss_Pivot",1016.1660413223145
256,"Bronzong_Special Tank, Scrafty_Dragon Dance, Klefki_Spikes, Smeargle_Suicide Lead, Arcanine_Offensive, Landorus-Therian_Choice Scarf",880.14432233695
257,"Talonflame_Bulky Swords Dance, Thundurus_Nasty Plot, Bronzong_Tank, Manectric_Special Attacker, Weavile_All-out Attacker, Cresselia_Defensive",937.9799596777009
258,"Smeargle_Suicide Lead, Weavile_All-out Attacker, Ferrothorn_Utility, Talonflame_Specially Defensive, Scrafty_Dragon Dance, Arcanine_Defensive",1012.4755505984837
259,"Porygon2_Defensive, Crobat_Support, Talonflame_Specially Defensive, Arcanine_Offensive, Ferrothorn_Utility, Thundurus_Nasty Plot",1036.5328096284302
260,"Manectric_Special Attacker, Cresselia_Defensive, Ferrothorn_Utility, Weavile_All-out Attacker, Scrafty_Dragon Dance, Talonflame_Revenge Killer",881.8929850748433
261,"Talonflame_Bulky Swords Dance, Landorus-Therian_Defensive, Zapdos_Specially Defensive, Bronzong_Offensive Trick Room, Smeargle_Suicide Lead, Arcanine_Defensive",938.5271497807375
262,"Smeargle_Suicide Lead, Talonflame_Bulky Swords Dance, Bronzong_Trick Room Support, Arcanine_Offensive, Thundurus_Mixed Attacker, Scrafty_Dragon Dance",871.8328987381963
263,"Thundurus_Thunder Wave + 3 Attacks, Ferrothorn_Utility, Smeargle_Lead, Arcanine_Offensive, Amoonguss_Pivot, Talonflame_Specially Defensive",763.4179091011341
264,"Smeargle_Suicide Lead, Bronzong_Trick Room Support, Arcanine_Offensive, Butterfree_Quiver Dance, Cresselia_Support, Talonflame_Revenge Killer",1033.496336226278
265,"Talonflame_Revenge Killer, Smeargle_Lead, Amoonguss_Pivot, Bronzong_Tank, Scrafty_Dragon Dance, Liepard_Offensive Pivot",1000.3635487432405
266,"Crobat_Support, Cresselia_Calm Mind, Amoonguss_Pivot, Thundurus_Nasty Plot, Bronzong_Trick Room Support, Arcanine_Offensive",1065.1428408162872
267,"Amoonguss_Pivot, Talonflame_Specially Defensive, Ferrothorn_Utility, Smeargle_Lead, Scrafty_Dragon Dance, Bronzong_Defensive",961.0993601981996
268,"Bronzong_Offensive Trick Room, Ferrothorn_Utility, Cresselia_Defensive, Landorus-Therian_Double Dance, Arcanine_Defensive, Thundurus_Nasty Plot",1178.3867707281051
269,"Bronzong_Defensive, Talonflame_Specially Defensive, Ferrothorn_Utility, Scrafty_Dragon Dance, Landorus-Therian_Defensive, Manectric-Mega_Special Attacker",770.7497554148002
270,"Arcanine_Offensive, Cresselia_Defensive, Scrafty_Dragon Dance, Ferrothorn_Utility, Amoonguss_Pivot, Bronzong_Special Tank",821.5500617245619
271,"Ferrothorn_Utility, Manectric_Special Attacker, Talonflame_Revenge Killer, Amoonguss_Pivot, Thundurus_Nasty Plot, Zapdos_Physically Defensive",1042.1968165819185
272,"Ferrothorn_Utility, Amoonguss_Pivot, Porygon2_Offensive, Scrafty_Dragon Dance, Talonflame_Offensive Swords Dance, Smeargle_Suicide Lead",869.3226514815365
273,"Bronzong_Tank, Porygon2_Defensive, Cresselia_Defensive, Ferrothorn_Utility, Klefki_Spikes, Arcanine_Defensive",941.463278842839
274,"Scrafty_Dragon Dance, Arcanine_Offensive, Landorus-Therian_Defensive, Talonflame_Offensive Swords Dance, Zapdos_Specially Defensive, Cresselia_Defensive",1203.8519635834127
275,"Manectric_Special Attacker, Amoonguss_Pivot, Talonflame_Offensive Swords Dance, Ferrothorn_Utility, Scrafty_Dragon Dance, Thundurus_Mixed Attacker",1364.9069575688325
276,"Talonflame_Offensive Swords Dance, Bronzong_Tank, Cresselia_Support, Mantyke_RestTalk, Thundurus_Nasty Plot, Ferrothorn_Utility",931.3244826959938
277,"Ferrothorn_Utility, Smeargle_Lead, Cresselia_Trick Room, Bronzong_Tank, Talonflame_Specially Defensive, Amoonguss_Pivot",1267.9306877464217
278,"Klefki_Screens, Manectric-Mega_Special Attacker, Amoonguss_Pivot, Scrafty_Dragon Dance, Talonflame_Specially Defensive, Whimsicott_Pivot",1446.6865375856346
279,"Thundurus_Nasty Plot, Bronzong_Tank, Manectric_Special Attacker, Cresselia_Support, Scrafty_Dragon Dance, Amoonguss_Pivot",906.6055769915746
280,"Thundurus_Mixed Attacker, Talonflame_Specially Defensive, Manectric_Special Attacker, Weavile_All-out Attacker, Magnezone_Choice Scarf, Scrafty_Dragon Dance",898.07547095171
281,"Smeargle_Lead, Lickilicky_Swords Dance, Landorus-Therian_Choice Scarf, Bronzong_Special Tank, Ferrothorn_Utility, Thundurus_Nasty Plot",850.1875043355384
282,"Smeargle_Suicide Lead, Ferrothorn_Utility, Cresselia_Support, Manectric_Special Attacker, Amoonguss_Pivot, Thundurus_Mixed Attacker",939.7762441807953
283,"Thundurus_Thunder Wave + 3 Attacks, Smeargle_Suicide Lead, Cresselia_Calm Mind, Manectric_Special Attacker, Landorus-Therian_Defensive, Ferrothorn_Utility",961.4216598795894
284,"Arcanine_Offensive, Talonflame_Revenge Killer, Thundurus_Mixed Attacker, Smeargle_Suicide Lead, Whimsicott_Choice Specs, Crobat_Support",1300.6931486672258
285,"Manectric_Special Attacker, Arcanine_Offensive, Scrafty_Dragon Dance, Amoonguss_Pivot, Smeargle_Lead, Landorus-Therian_Offensive",733.9053136817271
286,"Zapdos_Physically Defensive, Talonflame_Revenge Killer, Ferrothorn_Utility, Cresselia_Trick Room, Amoonguss_Pivot, Landorus-Therian_Defensive",969.2352628630343
287,"Cresselia_Support, Ferrothorn_Utility, Arcanine_Offensive, Smeargle_Lead, Scrafty_Dragon Dance, Manectric-Mega_Special Attacker",929.0044848817682
288,"Cresselia_Calm Mind, Ferrothorn_Utility, Arcanine_Offensive, Landorus-Therian_Defensive, Manectric_Special Attacker, Amoonguss_Pivot",1202.334779619228
289,"Cresselia_Defensive, Ferrothorn_Utility, Thundurus_Mixed Attacker, Amoonguss_Pivot, Bronzong_Special Tank, Manectric_Special Attacker",1050.874267525919
290,"Mantyke_Rain Dance, Amoonguss_Pivot, Talonflame_Specially Defensive, Ferrothorn_Utility, Smeargle_Suicide Lead, Scrafty_Dragon Dance",849.3059480146134
291,"Zapdos_Specially Defensive, Scrafty_Dragon Dance, Klefki_Screens, Cresselia_Trick Room, Smeargle_Lead, Crobat_BRAVE BAT (Choice Band)",946.4584440609344
292,"Amoonguss_Pivot, Smeargle_Suicide Lead, Zapdos_Physically Defensive, Thundurus_Thunder Wave + 3 Attacks, Talonflame_Revenge Killer, Cresselia_Support",841.2498247348741
293,"Smeargle_Lead, Amoonguss_Pivot, Talonflame_Bulky Swords Dance, Landorus-Therian_Defensive, Cresselia_Trick Room, Zapdos_Specially Defensive",1287.2076086189948
294,"Talonflame_Offensive Swords Dance, Weavile_All-out Attacker, Cresselia_Calm Mind, Amoonguss_Pivot, Scrafty_Dragon Dance, Arcanine_Offensive",779.8983275378799
295,"Scrafty_Dragon Dance, Talonflame_Revenge Killer, Smeargle_Suicide Lead, Cresselia_Calm Mind, Amoonguss_Pivot, Thundurus_Mixed Attacker",653.2772222527497
296,"Talonflame_Specially Defensive, Amoonguss_Pivot, Whimsicott_Choice Specs, Smeargle_Suicide Lead, Scrafty_Dragon Dance, Manectric-Mega_Special Attacker",1735.3190704342828
297,"Smeargle_Suicide Lead, Thundurus_Nasty Plot, Weavile_All-out Attacker, Arcanine_Offensive, Talonflame_Offensive Swords Dance, Cresselia_Calm Mind",1055.1852781172668
298,"Talonflame_Offensive Swords Dance, Bronzong_Defensive, Scrafty_Dragon Dance, Landorus-Therian_Choice Scarf, Smeargle_Suicide Lead, Cresselia_Calm Mind",896.6735995813395
299,"Manectric_Special Attacker, Crobat_Support, Arcanine_Defensive, Cresselia_Defensive, Landorus-Therian_Offensive, Scrafty_Dragon Dance",1052.7170146105354
300,"Ferrothorn_Utility, Smeargle_Lead, Talonflame_Offensive Swords Dance, Thundurus_Nasty Plot, Amoonguss_Pivot, Scrafty_Dragon Dance",1169.602037323859
301,"Smeargle_Lead, Landorus-Therian_Choice Scarf, Bronzong_Defensive, Manectric_Special Attacker, Ferrothorn_Utility, Thundurus_Thunder Wave + 3 Attacks",907.4286413728379
302,"Bronzong_Tank, Arcanine_Offensive, Cresselia_Calm Mind, Thundurus_Mixed Attacker, Scrafty_Dragon Dance, Zapdos_Specially Defensive",1035.842516876752
303,"Bronzong_Special Tank, Ferrothorn_Utility, Amoonguss_Pivot, Manectric_Special Attacker, Scrafty_Dragon Dance, Klefki_Screens",907.9620593914141
304,"Amoonguss_Pivot, Ferrothorn_Utility, Scrafty_Dragon Dance, Talonflame_Offensive Swords Dance, Cresselia_Defensive, Arcanine_Defensive",1169.6678392361855
305,"Scrafty_Dragon Dance, Arcanine_Offensive, Smeargle_Suicide Lead, Landorus-Therian_Defensive, Amoonguss_Pivot, Talonflame_Bulky Swords Dance",984.2547505609917
306,"Crobat_Support, Ferrothorn_Utility, Amoonguss_Pivot, Talonflame_Specially Defensive, Thundurus_Thunder Wave + 3 Attacks, Smeargle_Suicide Lead",841.1517478207178
307,"Jumpluff_Support Puff, Landorus-Therian_Double Dance, Crobat_Support, Arcanine_Offensive, Scrafty_Dragon Dance, Talonflame_Specially Defensive",793.0007694833786
308,"Thundurus_Mixed Attacker, Arcanine_Offensive, Smeargle_Suicide Lead, Ferrothorn_Utility, Weavile_All-out Attacker, Talonflame_Specially Defensive",1187.3985199952963
309,"Scrafty_Dragon Dance, Regigigas_Tank, Ferrothorn_Utility, Bronzong_Trick Room Support, Amoonguss_Pivot, Talonflame_Revenge Killer",1225.8610663046195
310,"Ferrothorn_Utility, Arcanine_Offensive, Manectric-Mega_Special Attacker, Scrafty_Dragon Dance, Crobat_BRAVE BAT (Choice Band), Talonflame_Offensive Swords Dance",996.4680204561263
311,"Scrafty_Dragon Dance, Cresselia_Support, Ferrothorn_Utility, Smeargle_Lead, Thundurus_Nasty Plot, Crobat_Support",1018.9281755893915
